"id","type","actor","direction","director","characters","rating","movie_name","instruction","created_at"
"259","剧情","尚长荣|关栋天","中国大陆","郑大圣","经典","8.3","廉吏于成龙","影片以清代为背景，讲述了两江总督于成龙坚守清正廉洁、秉公执法的为官初心，为百姓办实事、伸正义，最终成为一代廉吏的故事。影片剧情质朴厚重、充满正能量，刻画了于成龙刚正不阿、清正廉洁、心怀百姓的形象，传递了为官清廉、为民造福的优良传统，兼具历史价值与教育意义。","5/1/2026 10:15:26"
"260","剧情","秦怡|史进|陈冲","中国大陆","邢吉田","经典","6.8","海外赤子","影片以归国华侨的生活为背景，讲述了华侨青年黄思华怀揣着爱国情怀，回国投身社会主义建设，历经重重磨难、坚守初心，最终为国家发展做出贡献的故事。影片剧情质朴真挚、充满家国情怀，刻画了黄思华心怀祖国、勇于担当的形象，展现了归国华侨的爱国情怀与奉献精神。","5/1/2026 10:15:26"
"261","剧情","聂远|刘涛|刘亦菲|黄晓明|李明启","中国大陆","于敏","经典","7.1","阿宝的故事","影片以温情治愈的基调，讲述了一只可爱的狗狗阿宝，在与主人相处的过程中，上演了一系列温馨感人、诙谐幽默的故事，最终成为主人生命中不可或缺的伙伴的故事。影片剧情质朴温暖、充满童真，刻画了阿宝忠诚可爱的形象，展现了人与动物之间的真挚情感，兼具温情与正能量。","5/1/2026 10:15:26"
"262","剧情","谢芳|康泰|袁玫","中国大陆","董克娜","经典","6.7","第二次握手","影片以建国初期为背景，讲述了科学家苏冠兰与女医生丁洁琼历经数十年分离与思念，始终坚守真挚爱情，最终重逢相聚、携手投身国家建设的故事。影片剧情缠绵悱恻、充满温情，刻画了两位主角忠贞不渝、心怀家国的形象，展现了爱情的伟大与家国情怀的崇高。","5/1/2026 10:15:26"
"263","剧情","王志文|李志舆|吴坚|高明|廖京生","中国大陆","王冀邢","经典","8","超导","影片以科技攻关为背景，讲述了科学家们怀揣着报国初心，历经重重磨难、刻苦钻研，最终成功研制出超导材料、为国家科技发展做出卓越贡献的故事。影片剧情热血激昂、充满正能量，刻画了科学家们爱岗敬业、勇于探索、坚守初心的形象，展现了科技工作者的责任与担当。","5/1/2026 10:15:26"
"264","剧情","俞平|杨建业|赵子岳|葛存壮|周婷","中国大陆","干学伟|石一夫","经典","7","小二黑结婚","影片改编自赵树理经典小说，以解放初期的农村为背景，讲述了农村青年小二黑与小芹冲破封建思想与家族束缚，勇敢追求真挚爱情、最终喜结良缘的故事。影片剧情质朴真实、充满乡土气息，刻画了小二黑与小芹勇敢独立、敢爱敢恨的形象，传递了婚姻自由、男女平等的进步思想。","5/1/2026 10:15:26"
"265","剧情","熊亦飞|王朔|何勇|卢桂兰|任申","中国大陆","李纬|琪琴高娃","经典","7.6","四个小伙伴","影片以儿童成长为背景，讲述了四个小伙伴在校园里互帮互助、团结友爱，历经一系列有趣的经历，最终收获成长与友谊的故事。影片剧情轻松搞笑、充满童真，刻画了孩子们鲜明的人物形象，传递了团结友爱、积极向上的优良品质，兼具教育意义与娱乐性。","5/1/2026 10:15:26"
"266","剧情","孙道临|王铁成|冯奇","中国大陆","凌子风","经典","6.8","李四光","影片以著名科学家李四光的生平事迹为核心，真实还原了他从留学海外到归国投身地质事业，历经数十年艰辛探索，创立地质力学、为国家地质事业做出卓越贡献的传奇故事。影片刻画了李四光心怀家国、勇于探索、坚守初心的伟大形象，剧情质朴厚重、充满正能量，展现了科学家的责任与担当，兼具历史价值与教育意义。","5/1/2026 10:15:26"
"267","剧情","齐衡|王小蓉|关宏达","中国大陆","吴永刚","经典","7.8","秋翁遇仙记","影片为经典奇幻题材，讲述了秋翁精心培育牡丹，与牡丹仙子结缘，历经重重磨难、守护牡丹园，最终迎来花开满园、收获幸福的故事。影片剧情奇幻温馨、充满正能量，刻画了秋翁淳朴善良、热爱自然的形象，展现了人与自然的和谐之美，兼具奇幻色彩与温情内核。","5/1/2026 10:15:26"
"268","剧情","李丽珍|原岛大地|陈龙","中国大陆","邓建国","经典","7","母亲快乐","影片以温情治愈的基调，讲述了一位母亲在历经婚姻破裂、生活磨难后，独自抚养孩子长大，用伟大的母爱守护孩子成长，最终收获孩子的理解与幸福的故事。影片刻画了母亲坚韧不拔、无私奉献、心怀大爱的形象，剧情质朴真挚、催人泪下，淋漓尽致地展现了母爱的伟大与温暖。","5/1/2026 10:15:26"
"269","剧情","尤嘉|徐志骅|上官云珠|钱千里|刘鸿声","中国大陆","郑君里","经典","6.5","枯木逢春","影片以建国初期的农村为背景，讲述了农民们在政府的帮助下，战胜自然灾害、发展农业生产，摆脱贫困、过上幸福生活的故事。影片剧情质朴真实、充满温情，刻画了农民们积极向上、感恩奋进的形象，展现了建国初期的农村变革与民生改善，彰显了人民政府为人民服务的初心。","5/1/2026 10:15:26"
"270","剧情","牛丽燕|高宝利|赵怡晨","中国大陆","林黎胜","经典","6.9","麻辣女生","影片以青春校园为背景，讲述了一群性格飒爽、勇敢独立的麻辣女生，在校园里追逐梦想、奋勇拼搏，历经重重磨难、收获成长与友谊的故事。影片剧情热血激昂、充满青春气息，刻画了女生们鲜明的人物形象，传递了勇敢追梦、积极向上的正能量。","5/1/2026 10:15:26"
"271","剧情","封佳奇|邱枫|赵尔康|曲栅栅","中国大陆","潘宝昌","经典","8.2","墩子的故事","影片以「墩子的故事」为核心主线，讲述了少年墩子的成长故事，刻画了他从懵懂青涩的少年，到历经生活磨砺、逐渐成长为有担当、有责任的男子汉的完整人生轨迹。墩子出身平凡家庭，自幼调皮捣蛋、性格耿直，却也怀揣着对美好生活的向往，在成长的道路上，他经历了家庭的变故、学校的磨砺、社会的考验，曾因年少轻狂而犯错，因现实挫折而迷茫，却始终在家人与朋友的关爱与教诲下，坚守着内心的善良与正义，逐渐成长为能够独当一面、扛起家庭责任的男子汉。影片以质朴的镜头语言描摹了少年的成长历程，剧情真实动人、情感真挚，深刻探讨了成长、责任、善良与勇气的主题。","5/1/2026 10:15:26"
"272","剧情","李丁|王伟平|韦国春","中国大陆","徐伟杰","经典","7.2","林中迷案","影片为经典悬疑题材，以乡村为背景，讲述了公安干警们凭借智慧与勇气，破获林中离奇命案、为百姓伸张正义的故事。影片剧情紧张刺激、悬念迭起，刻画了公安干警智勇双全、坚守正义的形象，展现了乡村治安工作的艰辛与责任。","5/1/2026 10:15:26"
"273","剧情","于海|李殿芳|周俊","中国大陆","姚守岗","经典","5.5","通天长老","影片以武侠为背景，讲述了通天长老凭借精湛的武功与高尚的武德，守护武林正义、惩治邪恶势力，最终成为武林泰斗的故事。影片剧情精彩刺激、充满武侠色彩，刻画了通天长老刚正不阿、英勇无畏的形象，展现了中国武侠文化的博大精深与侠义精神。","5/1/2026 10:15:26"
"274","剧情","印质明|刘增庆|李颉|王晓棠|田烈","中国大陆","林农|朱文顺","经典","7.2","神秘的旅伴","影片为经典反特题材，以建国初期为背景，讲述了公安干警们凭借智慧与勇气，破获特务阴谋、守护国家机密的故事。影片剧情紧张刺激、悬念迭起，刻画了公安干警智勇双全、坚守正义的形象，展现了建国初期反特斗争的惊险与严峻。","5/1/2026 10:15:26"
"275","剧情","杨华生|绿杨","中国大陆","张天赐","经典","9","如此爹娘","影片为经典喜剧题材，讲述了一对夫妻在教育孩子的过程中，因观念不同上演了一系列诙谐幽默、啼笑皆非的故事，最终达成共识、收获幸福的故事。影片剧情轻松搞笑、充满市井温情，刻画了鲜明的人物形象，传递了科学育儿、家庭和睦的优良传统。","5/1/2026 10:15:26"
"276","剧情","佟悦","中国大陆","游晓锦|吕更新","经典","5.9","情遇成都","影片以成都为背景，讲述了青年男女在这座充满烟火气的城市里相遇相知、勇敢追爱，历经重重磨难、收获真挚爱情与幸福生活的故事。影片剧情质朴温暖、充满城市气息，刻画了主角们勇敢无畏、积极向上的形象，展现了成都的城市风貌与人文特色，传递了勇敢追爱、珍惜幸福的正能量。","5/1/2026 10:15:26"
"277","剧情","范雨林|李梅可|王辉","中国大陆","蔡抒南","经典","4","残团","影片以抗日战争时期为背景，讲述了一支残损的抗日部队，在连长的带领下，坚守阵地、奋勇抗敌，用生命守护家园、捍卫民族尊严的故事。影片剧情悲壮感人、充满家国情怀，刻画了战士们勇敢无畏、坚韧不拔的形象，展现了抗日将士的铁血丹心与家国担当。","5/1/2026 10:15:26"
"278","剧情","李仁堂|谭天谦|郑振瑶|陶玉玲|于中义","中国大陆","黄健中","经典","7.6","如意","影片以民国时期为背景，讲述了残疾教师石义海与盲女如意之间，历经重重磨难、坚守真挚爱情，最终收获幸福生活的故事。影片剧情质朴真挚、充满温情，刻画了两位主角坚韧不拔、勇敢追爱的形象，展现了人性的美好与爱情的伟大，传递了真爱无疆、坚守初心的正能量。","5/1/2026 10:15:26"
"279","剧情","张双利|石小满","中国大陆","潘镜丞","经典","7.5","大碗茶","影片以北京大碗茶为背景，讲述了普通百姓尹盛喜带领乡亲们，凭借勤劳与智慧创办大碗茶摊，历经重重艰险、坚守诚信经营，最终将大碗茶发展成为知名品牌的故事。影片剧情质朴真实、充满北京特色，刻画了尹盛喜坚守初心、勇于拼搏、诚信为本的形象，展现了普通百姓的创业精神与家国情怀。","5/1/2026 10:15:26"
"280","剧情","连晋|章鑫","中国大陆","张馨","经典","5.8","娱乐是个圈","影片以娱乐圈为背景，讲述了一群娱乐圈从业者在名利场中历经沉浮、迷失本心，最终认清自我、坚守初心的故事。影片剧情真实犀利、充满讽刺意味，深刻揭露了娱乐圈的浮华与残酷，探讨了名利与初心、梦想与现实的命题，兼具现实关照与反思意义。","5/1/2026 10:15:26"
"281","剧情","涂中如|程之|葛存壮|李勇勇|汪粤","中国大陆","毛玉勤","经典","6","恐怖夜","影片为经典恐怖题材，以乡村为背景，讲述了一群人在夜晚遭遇一系列恐怖事件，历经重重艰险、奋勇逃生的故事。影片剧情紧张刺激、充满恐怖氛围，刻画了主角们勇敢无畏、坚韧不拔的形象，兼具恐怖色彩与悬疑内核。","5/1/2026 10:15:26"
"282","剧情","周里京|刘小微|鄂布斯","中国大陆","冯小宁","经典","4.8","青藏线","影片以青藏铁路建设为背景，讲述了铁路建设者们历经重重艰险、不畏严寒缺氧，用青春与汗水修建青藏铁路、为国家发展做出贡献的故事。影片画面壮阔恢宏、充满高原风情，剧情质朴真挚、充满正能量，刻画了建设者们爱岗敬业、勇于拼搏、坚守初心的形象，展现了青藏铁路建设者的奉献精神与家国担当。","5/1/2026 10:15:26"
"283","剧情","李丽华|石挥","中国大陆","黄佐临","经典","8.4","假凤虚凰","影片为经典喜剧题材，讲述了一对男女因误会假扮夫妻，上演了一系列诙谐幽默、啼笑皆非的故事，最终冰释前嫌、收获爱情的故事。影片剧情轻松搞笑、充满市井温情，刻画了鲜明的人物形象，传递了真诚待人、勇敢追爱的正能量。","5/1/2026 10:15:26"
